country,lat,long,date,cases,type
China,35.1917,108.8701,2020-03-28,242,recovered
China,36.3427,118.1498,2020-03-28,752,recovered
China,31.201999999999998,121.4491,2020-03-28,334,recovered
China,37.5777,112.2922,2020-03-28,133,recovered
China,30.6171,102.7103,2020-03-28,536,recovered
China,39.3054,117.323,2020-03-28,133,recovered
China,31.6927,88.0924,2020-03-28,1,recovered
China,41.1129,85.2401,2020-03-28,73,recovered
China,24.974,101.48700000000001,2020-03-28,172,recovered
China,29.1832,120.0934,2020-03-28,1225,recovered
Colombia,4.5709,-74.2973,2020-03-28,10,recovered
Comoros,-11.6455,43.3333,2020-03-28,0,recovered
Congo (Brazzaville),-0.228,15.8277,2020-03-28,0,recovered
Congo (Kinshasa),-4.0383,21.7587,2020-03-28,2,recovered
Costa Rica,9.7489,-83.7534,2020-03-28,3,recovered
Cote d'Ivoire,7.54,-5.5471,2020-03-28,3,recovered
Croatia,45.1,15.2,2020-03-28,45,recovered
Cuba,21.521757,-77.78116700000002,2020-03-28,4,recovered
Cyprus,35.1264,33.4299,2020-03-28,15,recovered
Czechia,49.8175,15.472999999999999,2020-03-28,11,recovered
Denmark,61.8926,-6.9118,2020-03-28,54,recovered
Denmark,71.7069,-42.6043,2020-03-28,2,recovered
Denmark,56.2639,9.5018,2020-03-28,1,recovered
Diamond Princess,0,0,2020-03-28,597,recovered
Djibouti,11.8251,42.5903,2020-03-28,0,recovered
Dominica,15.415,-61.371,2020-03-28,0,recovered
Dominican Republic,18.7357,-70.1627,2020-03-28,3,recovered
Ecuador,-1.8312,-78.1834,2020-03-28,3,recovered
Egypt,26.820553000000004,30.802497999999996,2020-03-28,121,recovered
El Salvador,13.7942,-88.8965,2020-03-28,0,recovered
Equatorial Guinea,1.6508,10.2679,2020-03-28,0,recovered
Eritrea,15.1794,39.7823,2020-03-28,0,recovered
Estonia,58.5953,25.0136,2020-03-28,20,recovered
Eswatini,-26.5225,31.4659,2020-03-28,0,recovered
Ethiopia,9.145,40.4897,2020-03-28,1,recovered
Fiji,-17.7134,178.065,2020-03-28,0,recovered
Finland,61.92411,25.748151,2020-03-28,10,recovered
France,3.9339,-53.1258,2020-03-28,6,recovered
France,-17.6797,149.4068,2020-03-28,0,recovered
France,16.265,-61.551,2020-03-28,17,recovered
France,14.6415,-61.0242,2020-03-28,0,recovered
France,-12.8275,45.166244,2020-03-28,0,recovered
France,-20.904304999999997,165.618042,2020-03-28,0,recovered
France,-21.1151,55.5364,2020-03-28,1,recovered
France,17.9,-62.8333,2020-03-28,0,recovered
France,46.8852,-56.3159,2020-03-28,0,recovered
France,18.0708,-63.0501,2020-03-28,0,recovered
France,46.2276,2.2137,2020-03-28,5700,recovered
Gabon,-0.8037,11.6094,2020-03-28,0,recovered
Gambia,13.4432,-15.3101,2020-03-28,0,recovered
Georgia,42.3154,43.3569,2020-03-28,14,recovered
Germany,51.165690999999995,10.451526,2020-03-28,8481,recovered
Ghana,7.9465,-1.0232,2020-03-28,2,recovered
Greece,39.0742,21.8243,2020-03-28,52,recovered
Grenada,12.1165,-61.678999999999995,2020-03-28,0,recovered
Guatemala,15.7835,-90.2308,2020-03-28,10,recovered
Guinea,9.9456,-9.6966,2020-03-28,0,recovered
Guinea-Bissau,11.8037,-15.1804,2020-03-28,0,recovered
Guyana,4.860416000000002,-58.93018000000001,2020-03-28,0,recovered
Haiti,18.9712,-72.2852,2020-03-28,0,recovered
Holy See,41.9029,12.4534,2020-03-28,0,recovered
Honduras,15.2,-86.2419,2020-03-28,3,recovered
Hungary,47.1625,19.5033,2020-03-28,34,recovered
Iceland,64.9631,-19.0208,2020-03-28,114,recovered
India,20.593684,78.96288,2020-03-28,84,recovered
Indonesia,-0.7893,113.9213,2020-03-28,59,recovered
Iran,32.427908,53.68804599999999,2020-03-28,11679,recovered
Iraq,33.223191,43.679291,2020-03-28,131,recovered
Ireland,53.1424,-7.6921,2020-03-28,5,recovered
Israel,31.046051000000002,34.851612,2020-03-28,89,recovered
Italy,41.87194,12.56738,2020-03-28,12384,recovered
Jamaica,18.1096,-77.2975,2020-03-28,2,recovered
Japan,36.204824,138.252924,2020-03-28,404,recovered
Jordan,31.24,36.51,2020-03-28,18,recovered
Kazakhstan,48.0196,66.9237,2020-03-28,16,recovered
Kenya,-0.0236,37.9062,2020-03-28,1,recovered
"Korea, South",35.90775700000001,127.766922,2020-03-28,4811,recovered
Kosovo,42.602636,20.902977,2020-03-28,1,recovered
Kuwait,29.311659999999996,47.481766,2020-03-28,64,recovered
Kyrgyzstan,41.20438,74.766098,2020-03-28,0,recovered
Laos,19.856270000000002,102.495496,2020-03-28,0,recovered
Latvia,56.8796,24.6032,2020-03-28,1,recovered
Lebanon,33.8547,35.8623,2020-03-28,30,recovered
Lesotho,-29.61,28.2336,2020-03-28,0,recovered
Liberia,6.4280550000000005,-9.429499,2020-03-28,0,recovered
Libya,26.3351,17.228331,2020-03-28,0,recovered
Liechtenstein,47.14,9.55,2020-03-28,28,recovered
Lithuania,55.1694,23.8813,2020-03-28,1,recovered
Luxembourg,49.8153,6.1296,2020-03-28,40,recovered
MS Zaandam,0,0,2020-03-28,0,recovered
Madagascar,-18.766947000000002,46.869107,2020-03-28,0,recovered
Malawi,-13.2543,34.3015,2020-03-28,0,recovered
Malaysia,4.210483999999999,101.97576600000001,2020-03-28,320,recovered
Maldives,3.2028,73.2207,2020-03-28,9,recovered
Mali,17.570692,-3.996166000000001,2020-03-28,0,recovered
Malta,35.9375,14.3754,2020-03-28,2,recovered
Mauritania,21.0079,-10.9408,2020-03-28,0,recovered
Mauritius,-20.348404000000002,57.552152,2020-03-28,0,recovered
Mexico,23.6345,-102.5528,2020-03-28,4,recovered
Moldova,47.4116,28.3699,2020-03-28,2,recovered
Monaco,43.7333,7.4167,2020-03-28,1,recovered
Mongolia,46.8625,103.8467,2020-03-28,0,recovered
Montenegro,42.708678000000006,19.374389999999998,2020-03-28,0,recovered
Morocco,31.7917,-7.0926,2020-03-28,11,recovered
Mozambique,-18.6657,35.5296,2020-03-28,0,recovered
Namibia,-22.9576,18.4904,2020-03-28,2,recovered
Nepal,28.1667,84.25,2020-03-28,1,recovered
Netherlands,12.5211,-69.9683,2020-03-28,1,recovered
Netherlands,12.1784,-68.2385,2020-03-28,0,recovered
Netherlands,12.1696,-68.99,2020-03-28,2,recovered
Netherlands,18.0425,-63.0548,2020-03-28,0,recovered
Netherlands,52.1326,5.2913,2020-03-28,0,recovered
New Zealand,-40.9006,174.886,2020-03-28,50,recovered
Nicaragua,12.865416,-85.207229,2020-03-28,0,recovered
Niger,17.607789,8.081666,2020-03-28,0,recovered
Nigeria,9.082,8.6753,2020-03-28,3,recovered
North Macedonia,41.6086,21.7453,2020-03-28,3,recovered
Norway,60.472,8.4689,2020-03-28,7,recovered
Oman,21.512583,55.92325500000001,2020-03-28,23,recovered
Pakistan,30.3753,69.3451,2020-03-28,29,recovered
Panama,8.538,-80.7821,2020-03-28,2,recovered
Papua New Guinea,-6.314993,143.95555,2020-03-28,0,recovered
Paraguay,-23.4425,-58.4438,2020-03-28,1,recovered
Peru,-9.19,-75.0152,2020-03-28,16,recovered
Philippines,12.879721,121.77401699999999,2020-03-28,35,recovered
Poland,51.9194,19.1451,2020-03-28,7,recovered
Portugal,39.3999,-8.2245,2020-03-28,43,recovered
Qatar,25.3548,51.1839,2020-03-28,45,recovered
Romania,45.9432,24.9668,2020-03-28,139,recovered
Russia,61.52401,105.31875600000001,2020-03-28,49,recovered
Rwanda,-1.9403,29.8739,2020-03-28,0,recovered
Saint Kitts and Nevis,17.357822,-62.782998,2020-03-28,0,recovered
Saint Lucia,13.9094,-60.9789,2020-03-28,1,recovered
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-28,1,recovered
San Marino,43.9424,12.4578,2020-03-28,6,recovered
Sao Tome and Principe,0.1864,6.6131,2020-03-28,0,recovered
Saudi Arabia,23.885942,45.079162,2020-03-28,37,recovered
Senegal,14.4974,-14.4524,2020-03-28,18,recovered
Serbia,44.0165,21.0059,2020-03-28,0,recovered
Seychelles,-4.6796,55.492,2020-03-28,0,recovered
Sierra Leone,8.460555000000001,-11.779889,2020-03-28,0,recovered
Singapore,1.2833,103.8333,2020-03-28,198,recovered
Slovakia,48.669,19.699,2020-03-28,2,recovered
Slovenia,46.1512,14.9955,2020-03-28,10,recovered
Somalia,5.152149,46.199616,2020-03-28,0,recovered
South Africa,-30.5595,22.9375,2020-03-28,31,recovered
South Sudan,6.8770000000000024,31.307,2020-03-28,0,recovered
Spain,40.463667,-3.7492199999999998,2020-03-28,12285,recovered
Sri Lanka,7.873054,80.77179699999998,2020-03-28,9,recovered
Sudan,12.8628,30.2176,2020-03-28,0,recovered
Suriname,3.9193,-56.0278,2020-03-28,0,recovered
Sweden,60.128161,18.643501,2020-03-28,0,recovered
Switzerland,46.8182,8.2275,2020-03-28,1530,recovered
Syria,34.8021,38.9968,2020-03-28,0,recovered
Taiwan*,23.7,121,2020-03-28,30,recovered
Tajikistan,38.861,71.2761,2020-03-28,0,recovered
Tanzania,-6.369028,34.888822,2020-03-28,1,recovered
Thailand,15.870032,100.992541,2020-03-28,97,recovered
Timor-Leste,-8.8742,125.7275,2020-03-28,0,recovered
Togo,8.6195,0.8248,2020-03-28,1,recovered
Trinidad and Tobago,10.6918,-61.2225,2020-03-28,1,recovered
Tunisia,33.886917,9.537499,2020-03-28,2,recovered
Turkey,38.9637,35.2433,2020-03-28,70,recovered
US,40,-100,2020-03-28,1072,recovered
Uganda,1.373333,32.290275,2020-03-28,0,recovered
Ukraine,48.3794,31.1656,2020-03-28,5,recovered
United Arab Emirates,23.424076,53.847818000000004,2020-03-28,52,recovered
United Kingdom,18.2206,-63.068600000000004,2020-03-28,0,recovered
United Kingdom,32.3078,-64.7505,2020-03-28,2,recovered
United Kingdom,18.4207,-64.64,2020-03-28,0,recovered
United Kingdom,19.3133,-81.2546,2020-03-28,0,recovered
United Kingdom,49.3723,-2.3644,2020-03-28,0,recovered
United Kingdom,-51.7963,-59.5236,2020-03-28,0,recovered
United Kingdom,36.1408,-5.3536,2020-03-28,14,recovered
United Kingdom,54.2361,-4.5481,2020-03-28,0,recovered
United Kingdom,16.742498,-62.187366000000004,2020-03-28,0,recovered
United Kingdom,21.69400000000001,-71.7979,2020-03-28,0,recovered
United Kingdom,55.3781,-3.4360000000000004,2020-03-28,135,recovered
Uruguay,-32.5228,-55.7658,2020-03-28,0,recovered
Uzbekistan,41.377491,64.585262,2020-03-28,5,recovered
Venezuela,6.4238,-66.5897,2020-03-28,39,recovered
Vietnam,14.058323999999999,108.277199,2020-03-28,21,recovered
West Bank and Gaza,31.9522,35.2332,2020-03-28,18,recovered
Western Sahara,24.2155,-12.8858,2020-03-28,0,recovered
Yemen,15.552726999999999,48.516388,2020-03-28,0,recovered
Zambia,-13.133897,27.849332,2020-03-28,0,recovered
Zimbabwe,-19.015438,29.154857,2020-03-28,0,recovered
Afghanistan,33.93911,67.709953,2020-03-29,2,recovered
Albania,41.1533,20.1683,2020-03-29,33,recovered
Algeria,28.0339,1.6596,2020-03-29,31,recovered
Andorra,42.5063,1.5218,2020-03-29,1,recovered
Angola,-11.2027,17.8739,2020-03-29,0,recovered
Antigua and Barbuda,17.0608,-61.7964,2020-03-29,0,recovered
Argentina,-38.4161,-63.6167,2020-03-29,72,recovered
Armenia,40.0691,45.0382,2020-03-29,30,recovered
Australia,-35.4735,149.0124,2020-03-29,2,recovered
Australia,-33.8688,151.2093,2020-03-29,4,recovered
Australia,-12.4634,130.8456,2020-03-29,0,recovered
Australia,-27.4698,153.0251,2020-03-29,8,recovered
Australia,-34.9285,138.6007,2020-03-29,6,recovered
Australia,-42.8821,147.3272,2020-03-29,5,recovered
Australia,-37.8136,144.9631,2020-03-29,191,recovered
Australia,-31.9505,115.8605,2020-03-29,28,recovered
Austria,47.5162,14.5501,2020-03-29,479,recovered
Azerbaijan,40.1431,47.5769,2020-03-29,15,recovered
Bahamas,25.025885,-78.035889,2020-03-29,1,recovered
Bahrain,26.0275,50.55,2020-03-29,272,recovered
Bangladesh,23.685,90.3563,2020-03-29,15,recovered
Barbados,13.1939,-59.5432,2020-03-29,0,recovered
Belarus,53.7098,27.9534,2020-03-29,32,recovered
Belgium,50.8333,4.469936,2020-03-29,1359,recovered
Belize,17.1899,-88.4976,2020-03-29,0,recovered
Benin,9.3077,2.3158,2020-03-29,0,recovered
Bhutan,27.5142,90.4336,2020-03-29,0,recovered
Bolivia,-16.2902,-63.5887,2020-03-29,0,recovered
Bosnia and Herzegovina,43.9159,17.6791,2020-03-29,8,recovered
Botswana,-22.3285,24.6849,2020-03-29,0,recovered
Brazil,-14.235,-51.9253,2020-03-29,6,recovered
Brunei,4.5353,114.7277,2020-03-29,34,recovered
Bulgaria,42.7339,25.4858,2020-03-29,14,recovered
Burkina Faso,12.2383,-1.5616,2020-03-29,23,recovered
Burma,21.9162,95.956,2020-03-29,0,recovered
Burundi,-3.3731,29.9189,2020-03-29,0,recovered
Cabo Verde,16.5388,-23.0418,2020-03-29,0,recovered
Cambodia,11.55,104.9167,2020-03-29,21,recovered
Cameroon,3.8480000000000003,11.5021,2020-03-29,5,recovered
Canada,56.1304,-106.3468,2020-03-29,466,recovered
Central African Republic,6.6111,20.9394,2020-03-29,0,recovered
Chad,15.4542,18.7322,2020-03-29,0,recovered
Chile,-35.6751,-71.543,2020-03-29,75,recovered
China,31.8257,117.2264,2020-03-29,984,recovered
China,40.1824,116.4142,2020-03-29,412,recovered
China,30.0572,107.874,2020-03-29,570,recovered
China,26.0789,117.9874,2020-03-29,295,recovered
China,35.7518,104.2861,2020-03-29,125,recovered
China,23.3417,113.4244,2020-03-29,1349,recovered
China,23.8298,108.7881,2020-03-29,250,recovered
China,26.8154,106.8748,2020-03-29,144,recovered
China,19.1959,109.7453,2020-03-29,168,recovered
China,37.8957,114.9042,2020-03-29,310,recovered
China,47.861999999999995,127.7615,2020-03-29,469,recovered
China,33.882,113.61399999999999,2020-03-29,1251,recovered
China,22.3,114.2,2020-03-29,112,recovered
China,30.9756,112.2707,2020-03-29,62570,recovered
China,27.6104,111.7088,2020-03-29,1014,recovered
China,44.0935,113.9448,2020-03-29,74,recovered
China,32.9711,119.455,2020-03-29,631,recovered
China,27.614,115.7221,2020-03-29,934,recovered
China,43.6661,126.1923,2020-03-29,92,recovered
China,41.2956,122.6085,2020-03-29,124,recovered
China,22.1667,113.55,2020-03-29,10,recovered
China,37.2692,106.1655,2020-03-29,75,recovered
China,35.7452,95.9956,2020-03-29,18,recovered
China,35.1917,108.8701,2020-03-29,242,recovered
China,36.3427,118.1498,2020-03-29,752,recovered
China,31.201999999999998,121.4491,2020-03-29,334,recovered
China,37.5777,112.2922,2020-03-29,133,recovered
China,30.6171,102.7103,2020-03-29,536,recovered
China,39.3054,117.323,2020-03-29,133,recovered
China,31.6927,88.0924,2020-03-29,1,recovered
China,41.1129,85.2401,2020-03-29,73,recovered
China,24.974,101.48700000000001,2020-03-29,172,recovered
China,29.1832,120.0934,2020-03-29,1225,recovered
Colombia,4.5709,-74.2973,2020-03-29,10,recovered
Comoros,-11.6455,43.3333,2020-03-29,0,recovered
Congo (Brazzaville),-0.228,15.8277,2020-03-29,0,recovered
Congo (Kinshasa),-4.0383,21.7587,2020-03-29,2,recovered
Costa Rica,9.7489,-83.7534,2020-03-29,3,recovered
Cote d'Ivoire,7.54,-5.5471,2020-03-29,4,recovered
Croatia,45.1,15.2,2020-03-29,52,recovered
Cuba,21.521757,-77.78116700000002,2020-03-29,4,recovered
Cyprus,35.1264,33.4299,2020-03-29,15,recovered
Czechia,49.8175,15.472999999999999,2020-03-29,11,recovered
Denmark,61.8926,-6.9118,2020-03-29,70,recovered
Denmark,71.7069,-42.6043,2020-03-29,2,recovered
Denmark,56.2639,9.5018,2020-03-29,1,recovered
Diamond Princess,0,0,2020-03-29,603,recovered
Djibouti,11.8251,42.5903,2020-03-29,0,recovered
Dominica,15.415,-61.371,2020-03-29,0,recovered
Dominican Republic,18.7357,-70.1627,2020-03-29,3,recovered
Ecuador,-1.8312,-78.1834,2020-03-29,3,recovered
Egypt,26.820553000000004,30.802497999999996,2020-03-29,132,recovered
El Salvador,13.7942,-88.8965,2020-03-29,0,recovered
Equatorial Guinea,1.6508,10.2679,2020-03-29,0,recovered
Eritrea,15.1794,39.7823,2020-03-29,0,recovered
Estonia,58.5953,25.0136,2020-03-29,20,recovered
Eswatini,-26.5225,31.4659,2020-03-29,0,recovered
Ethiopia,9.145,40.4897,2020-03-29,1,recovered
Fiji,-17.7134,178.065,2020-03-29,0,recovered
Finland,61.92411,25.748151,2020-03-29,10,recovered
France,3.9339,-53.1258,2020-03-29,6,recovered
France,-17.6797,149.4068,2020-03-29,0,recovered
France,16.265,-61.551,2020-03-29,17,recovered
France,14.6415,-61.0242,2020-03-29,0,recovered
France,-12.8275,45.166244,2020-03-29,0,recovered
France,-20.904304999999997,165.618042,2020-03-29,0,recovered
France,-21.1151,55.5364,2020-03-29,1,recovered
France,17.9,-62.8333,2020-03-29,0,recovered
France,46.8852,-56.3159,2020-03-29,0,recovered
France,18.0708,-63.0501,2020-03-29,0,recovered
France,46.2276,2.2137,2020-03-29,7202,recovered
Gabon,-0.8037,11.6094,2020-03-29,0,recovered
Gambia,13.4432,-15.3101,2020-03-29,0,recovered
Georgia,42.3154,43.3569,2020-03-29,18,recovered
Germany,51.165690999999995,10.451526,2020-03-29,9211,recovered
Ghana,7.9465,-1.0232,2020-03-29,2,recovered
Greece,39.0742,21.8243,2020-03-29,52,recovered
Grenada,12.1165,-61.678999999999995,2020-03-29,0,recovered
Guatemala,15.7835,-90.2308,2020-03-29,10,recovered
Guinea,9.9456,-9.6966,2020-03-29,0,recovered
Guinea-Bissau,11.8037,-15.1804,2020-03-29,0,recovered
Guyana,4.860416000000002,-58.93018000000001,2020-03-29,0,recovered
Haiti,18.9712,-72.2852,2020-03-29,1,recovered
Holy See,41.9029,12.4534,2020-03-29,0,recovered
Honduras,15.2,-86.2419,2020-03-29,3,recovered
Hungary,47.1625,19.5033,2020-03-29,34,recovered
Iceland,64.9631,-19.0208,2020-03-29,135,recovered
India,20.593684,78.96288,2020-03-29,95,recovered
Indonesia,-0.7893,113.9213,2020-03-29,64,recovered
Iran,32.427908,53.68804599999999,2020-03-29,12391,recovered
Iraq,33.223191,43.679291,2020-03-29,143,recovered
Ireland,53.1424,-7.6921,2020-03-29,5,recovered
Israel,31.046051000000002,34.851612,2020-03-29,132,recovered
Italy,41.87194,12.56738,2020-03-29,13030,recovered
Jamaica,18.1096,-77.2975,2020-03-29,2,recovered
Japan,36.204824,138.252924,2020-03-29,424,recovered
Jordan,31.24,36.51,2020-03-29,18,recovered
Kazakhstan,48.0196,66.9237,2020-03-29,20,recovered
Kenya,-0.0236,37.9062,2020-03-29,1,recovered
"Korea, South",35.90775700000001,127.766922,2020-03-29,5033,recovered
Kosovo,42.602636,20.902977,2020-03-29,1,recovered
Kuwait,29.311659999999996,47.481766,2020-03-29,67,recovered
Kyrgyzstan,41.20438,74.766098,2020-03-29,0,recovered
Laos,19.856270000000002,102.495496,2020-03-29,0,recovered
Latvia,56.8796,24.6032,2020-03-29,1,recovered
Lebanon,33.8547,35.8623,2020-03-29,30,recovered
Lesotho,-29.61,28.2336,2020-03-29,0,recovered
Liberia,6.4280550000000005,-9.429499,2020-03-29,0,recovered
Libya,26.3351,17.228331,2020-03-29,0,recovered
Liechtenstein,47.14,9.55,2020-03-29,28,recovered
Lithuania,55.1694,23.8813,2020-03-29,1,recovered
Luxembourg,49.8153,6.1296,2020-03-29,40,recovered
MS Zaandam,0,0,2020-03-29,0,recovered
Madagascar,-18.766947000000002,46.869107,2020-03-29,0,recovered
Malawi,-13.2543,34.3015,2020-03-29,0,recovered
Malaysia,4.210483999999999,101.97576600000001,2020-03-29,388,recovered
Maldives,3.2028,73.2207,2020-03-29,13,recovered
Mali,17.570692,-3.996166000000001,2020-03-29,0,recovered
Malta,35.9375,14.3754,2020-03-29,2,recovered
Mauritania,21.0079,-10.9408,2020-03-29,2,recovered
Mauritius,-20.348404000000002,57.552152,2020-03-29,0,recovered
Mexico,23.6345,-102.5528,2020-03-29,4,recovered
Moldova,47.4116,28.3699,2020-03-29,2,recovered
Monaco,43.7333,7.4167,2020-03-29,1,recovered
Mongolia,46.8625,103.8467,2020-03-29,0,recovered
Montenegro,42.708678000000006,19.374389999999998,2020-03-29,0,recovered
Morocco,31.7917,-7.0926,2020-03-29,13,recovered
Mozambique,-18.6657,35.5296,2020-03-29,0,recovered
Namibia,-22.9576,18.4904,2020-03-29,2,recovered
Nepal,28.1667,84.25,2020-03-29,1,recovered
Netherlands,12.5211,-69.9683,2020-03-29,1,recovered
Netherlands,12.1784,-68.2385,2020-03-29,0,recovered
Netherlands,12.1696,-68.99,2020-03-29,2,recovered
Netherlands,18.0425,-63.0548,2020-03-29,0,recovered
Netherlands,52.1326,5.2913,2020-03-29,0,recovered
New Zealand,-40.9006,174.886,2020-03-29,56,recovered
Nicaragua,12.865416,-85.207229,2020-03-29,0,recovered
Niger,17.607789,8.081666,2020-03-29,0,recovered
Nigeria,9.082,8.6753,2020-03-29,3,recovered
North Macedonia,41.6086,21.7453,2020-03-29,3,recovered
Norway,60.472,8.4689,2020-03-29,7,recovered
Oman,21.512583,55.92325500000001,2020-03-29,23,recovered
Pakistan,30.3753,69.3451,2020-03-29,76,recovered
Panama,8.538,-80.7821,2020-03-29,4,recovered
Papua New Guinea,-6.314993,143.95555,2020-03-29,0,recovered
Paraguay,-23.4425,-58.4438,2020-03-29,1,recovered
Peru,-9.19,-75.0152,2020-03-29,16,recovered
Philippines,12.879721,121.77401699999999,2020-03-29,42,recovered
Poland,51.9194,19.1451,2020-03-29,7,recovered
Portugal,39.3999,-8.2245,2020-03-29,43,recovered
Qatar,25.3548,51.1839,2020-03-29,48,recovered
Romania,45.9432,24.9668,2020-03-29,206,recovered
Russia,61.52401,105.31875600000001,2020-03-29,64,recovered
Rwanda,-1.9403,29.8739,2020-03-29,0,recovered
Saint Kitts and Nevis,17.357822,-62.782998,2020-03-29,0,recovered
Saint Lucia,13.9094,-60.9789,2020-03-29,1,recovered
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-29,1,recovered
San Marino,43.9424,12.4578,2020-03-29,6,recovered
Sao Tome and Principe,0.1864,6.6131,2020-03-29,0,recovered
Saudi Arabia,23.885942,45.079162,2020-03-29,66,recovered
Senegal,14.4974,-14.4524,2020-03-29,27,recovered
Serbia,44.0165,21.0059,2020-03-29,0,recovered
Seychelles,-4.6796,55.492,2020-03-29,0,recovered
Sierra Leone,8.460555000000001,-11.779889,2020-03-29,0,recovered
Singapore,1.2833,103.8333,2020-03-29,212,recovered
Slovakia,48.669,19.699,2020-03-29,2,recovered
Slovenia,46.1512,14.9955,2020-03-29,10,recovered
Somalia,5.152149,46.199616,2020-03-29,0,recovered
South Africa,-30.5595,22.9375,2020-03-29,31,recovered
South Sudan,6.8770000000000024,31.307,2020-03-29,0,recovered
Spain,40.463667,-3.7492199999999998,2020-03-29,14709,recovered
Sri Lanka,7.873054,80.77179699999998,2020-03-29,11,recovered
Sudan,12.8628,30.2176,2020-03-29,0,recovered
Suriname,3.9193,-56.0278,2020-03-29,0,recovered
Sweden,60.128161,18.643501,2020-03-29,0,recovered
Switzerland,46.8182,8.2275,2020-03-29,1595,recovered
Syria,34.8021,38.9968,2020-03-29,0,recovered
Taiwan*,23.7,121,2020-03-29,30,recovered
Tajikistan,38.861,71.2761,2020-03-29,0,recovered
Tanzania,-6.369028,34.888822,2020-03-29,1,recovered
Thailand,15.870032,100.992541,2020-03-29,97,recovered
Timor-Leste,-8.8742,125.7275,2020-03-29,0,recovered
Togo,8.6195,0.8248,2020-03-29,1,recovered
Trinidad and Tobago,10.6918,-61.2225,2020-03-29,1,recovered
Tunisia,33.886917,9.537499,2020-03-29,2,recovered
Turkey,38.9637,35.2433,2020-03-29,105,recovered
US,40,-100,2020-03-29,2665,recovered
Uganda,1.373333,32.290275,2020-03-29,0,recovered
Ukraine,48.3794,31.1656,2020-03-29,6,recovered
United Arab Emirates,23.424076,53.847818000000004,2020-03-29,58,recovered
United Kingdom,18.2206,-63.068600000000004,2020-03-29,0,recovered
United Kingdom,32.3078,-64.7505,2020-03-29,2,recovered
United Kingdom,18.4207,-64.64,2020-03-29,0,recovered
United Kingdom,19.3133,-81.2546,2020-03-29,0,recovered
United Kingdom,49.3723,-2.3644,2020-03-29,0,recovered
United Kingdom,-51.7963,-59.5236,2020-03-29,0,recovered
United Kingdom,36.1408,-5.3536,2020-03-29,14,recovered
United Kingdom,54.2361,-4.5481,2020-03-29,0,recovered
United Kingdom,16.742498,-62.187366000000004,2020-03-29,0,recovered
United Kingdom,21.69400000000001,-71.7979,2020-03-29,0,recovered
United Kingdom,55.3781,-3.4360000000000004,2020-03-29,135,recovered
Uruguay,-32.5228,-55.7658,2020-03-29,0,recovered
Uzbekistan,41.377491,64.585262,2020-03-29,7,recovered
Venezuela,6.4238,-66.5897,2020-03-29,39,recovered
Vietnam,14.058323999999999,108.277199,2020-03-29,25,recovered
West Bank and Gaza,31.9522,35.2332,2020-03-29,18,recovered
Western Sahara,24.2155,-12.8858,2020-03-29,0,recovered
Yemen,15.552726999999999,48.516388,2020-03-29,0,recovered
Zambia,-13.133897,27.849332,2020-03-29,0,recovered
Zimbabwe,-19.015438,29.154857,2020-03-29,0,recovered
Afghanistan,33.93911,67.709953,2020-03-30,2,recovered
Albania,41.1533,20.1683,2020-03-30,44,recovered
Algeria,28.0339,1.6596,2020-03-30,37,recovered
Andorra,42.5063,1.5218,2020-03-30,10,recovered
Angola,-11.2027,17.8739,2020-03-30,0,recovered
Antigua and Barbuda,17.0608,-61.7964,2020-03-30,0,recovered
Argentina,-38.4161,-63.6167,2020-03-30,228,recovered
Armenia,40.0691,45.0382,2020-03-30,30,recovered
Australia,-35.4735,149.0124,2020-03-30,2,recovered
Australia,-33.8688,151.2093,2020-03-30,4,recovered
Australia,-12.4634,130.8456,2020-03-30,0,recovered
Australia,-27.4698,153.0251,2020-03-30,8,recovered
Australia,-34.9285,138.6007,2020-03-30,6,recovered
Australia,-42.8821,147.3272,2020-03-30,5,recovered
Australia,-37.8136,144.9631,2020-03-30,191,recovered
Australia,-31.9505,115.8605,2020-03-30,41,recovered
Austria,47.5162,14.5501,2020-03-30,636,recovered
Azerbaijan,40.1431,47.5769,2020-03-30,26,recovered
Bahamas,25.025885,-78.035889,2020-03-30,1,recovered
Bahrain,26.0275,50.55,2020-03-30,279,recovered
Bangladesh,23.685,90.3563,2020-03-30,19,recovered
Barbados,13.1939,-59.5432,2020-03-30,0,recovered
Belarus,53.7098,27.9534,2020-03-30,32,recovered
Belgium,50.8333,4.469936,2020-03-30,1527,recovered
Belize,17.1899,-88.4976,2020-03-30,0,recovered
Benin,9.3077,2.3158,2020-03-30,0,recovered
Bhutan,27.5142,90.4336,2020-03-30,0,recovered
Bolivia,-16.2902,-63.5887,2020-03-30,0,recovered
Bosnia and Herzegovina,43.9159,17.6791,2020-03-30,17,recovered
Botswana,-22.3285,24.6849,2020-03-30,0,recovered
Brazil,-14.235,-51.9253,2020-03-30,120,recovered
Brunei,4.5353,114.7277,2020-03-30,38,recovered
Bulgaria,42.7339,25.4858,2020-03-30,17,recovered
Burkina Faso,12.2383,-1.5616,2020-03-30,31,recovered
Burma,21.9162,95.956,2020-03-30,0,recovered
Burundi,-3.3731,29.9189,2020-03-30,0,recovered
Cabo Verde,16.5388,-23.0418,2020-03-30,0,recovered
Cambodia,11.55,104.9167,2020-03-30,21,recovered
Cameroon,3.8480000000000003,11.5021,2020-03-30,5,recovered
